season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats,receiving_stats,scoring_stats,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Liberty League (LL),ll,Union,"Hinds,Dwayne",Dwayne,Hinds,,727,"Hinds,Dwayne","HINDS,DWAYNE",Union,UNI,1064-9282,1,1,2,2,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,5,2,7,7,1.0,.0,.0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Coleman,Lucas",Lucas,Coleman,,727,"Coleman,Lucas","COLEMAN,LUCAS",Union,UNI,1064-9272,1,0,3,3A,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Gore,Kaden",Kaden,Gore,,727,"Gore,Kaden","GORE,KADEN",Union,UNI,1064-11592,1,0,3,3,0,WR,0,0,,,,,,,,,,5,60,0,23,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Dinardo,Michael",Michael,Dinardo,,727,"Dinardo,Michael","DINARDO,MICHAEL",Union,UNI,1064-9267,1,0,4,4,0,RB,0,0,2,5,5,0,0,4,2.5,5.0,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Carucci,Alex",Alex,Carucci,,727,"Carucci,Alex","CARUCCI,ALEX",Union,UNI,1064-9275,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,5,3,8,8,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Curran,Joe",Joe,Curran,,727,"Curran,Joe","CURRAN,JOE",Union,UNI,1064-9274,1,1,6,6,0,WR,0,0,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"McManus,Mack",Mack,McManus,,727,"McManus,Mack","MCMANUS,MACK",Union,UNI,1064-9268,1,0,7,7A,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Nizolek,Peter",Peter,Nizolek,,727,"Nizolek,Peter","NIZOLEK,PETER",Union,UNI,1064-9515,1,0,7,7,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Black,Jordan",Jordan,Black,,727,"Black,Jordan","BLACK,JORDAN",Union,UNI,1064-9280,1,1,9,9A,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,6,2,8,8,2.0,.0,.0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Singh,Justin",Justin,Singh,,727,"Singh,Justin","SINGH,JUSTIN",Union,UNI,1064-11606,1,0,9,9,0,RB,0,0,2,2,2,0,0,2,1.0,2.0,,1,1,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Altidor,Caleb",Caleb,Altidor,,727,"Altidor,Caleb","ALTIDOR,CALEB",Union,UNI,1064-11578,1,1,10,10,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Brisson,Cole",Cole,Brisson,,727,"Brisson,Cole","BRISSON,COLE",Union,UNI,1064-9271,1,1,11,11,0,QB,0,0,13,37,39,2,0,9,2.8,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23,1,141,3,33,18,82.3,4.27,7.83,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Wales,Colt",Colt,Wales,,727,"Wales,Colt","WALES,COLT",Union,UNI,1064-11609,1,0,14,14,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"McCluskey,Jack",Jack,McCluskey,,727,"McCluskey,Jack","MCCLUSKEY,JACK",Union,UNI,1064-11598,1,0,15,15,0,WR,0,0,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Anderson,Evan",Evan,Anderson,,727,"Anderson,Evan","ANDERSON,EVAN",Union,UNI,1064-11580,1,1,17,17,0,WR,0,0,,,,,,,,,,3,20,0,8,6.7,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Hinckle,Harry",Harry,Hinckle,,727,"Hinckle,Harry","HINCKLE,HARRY",Union,UNI,1064-11594,1,0,23,23,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Kellett,Peyton",Peyton,Kellett,,727,"Kellett,Peyton","KELLETT,PEYTON",Union,UNI,1064-17930,1,0,24,24,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Gassner,Dylan",Dylan,Gassner,,727,"Gassner,Dylan","GASSNER,DYLAN",Union,UNI,1064-11591,1,0,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Rezendes,Trey",Trey,Rezendes,,727,"Rezendes,Trey","REZENDES,TREY",Union,UNI,1064-11603,1,1,27,27,0,0,DB,0,,,,,,,,,,,,,,,,,,,44,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,1,44,1,44,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Platt,Danny",Danny,Platt,,727,"Platt,Danny","PLATT,DANNY",Union,UNI,1064-9517,1,0,28,2D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Markowski,Brady",Brady,Markowski,,727,"Markowski,Brady","MARKOWSKI,BRADY",Union,UNI,1064-11597,1,0,28,28,0,RB,0,0,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Bearrows,Nathan",Nathan,Bearrows,,727,"Bearrows,Nathan","BEARROWS,NATHAN",Union,UNI,1064-17935,1,0,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,241,49,0,0,1,0,2,40.2
2026-27,football,Liberty League (LL),ll,Union,"Cowan,Connor",Connor,Cowan,,727,"Cowan,Connor","COWAN,CONNOR",Union,UNI,1064-17938,1,0,41,41,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"O'Leary,Daniel",Daniel,O'Leary,,727,"O'Leary,Daniel","O'LEARY,DANIEL",Union,UNI,1064-9283,1,1,42,42,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,5,6,6,.5,.0,.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Droggitis,John",John,Droggitis,,727,"Droggitis,John","DROGGITIS,JOHN",Union,UNI,1064-9504,1,1,43,43,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,5,2,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Mazzuca,Dom",Dom,Mazzuca,,727,"Mazzuca,Dom","MAZZUCA,DOM",Union,UNI,1064-9510,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Hanratty,Terrence",Terrence,Hanratty,,727,"Hanratty,Terrence","HANRATTY,TERRENCE",Union,UNI,1064-11593,1,0,46,46,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Cushing,Alex",Alex,Cushing,,727,"Cushing,Alex","CUSHING,ALEX",Union,UNI,1064-9285,1,0,48,48,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Starratt,Bobby",Bobby,Starratt,,727,"Starratt,Bobby","STARRATT,BOBBY",Union,UNI,1064-11607,1,0,49,49,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Mortarelli,Jimmy",Jimmy,Mortarelli,,727,"Mortarelli,Jimmy","MORTARELLI,JIMMY",Union,UNI,1064-17924,1,0,50,50,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Beckett,Myles",Myles,Beckett,,727,"Beckett,Myles","BECKETT,MYLES",Union,UNI,1064-11581,1,1,57,57,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Malespin,CJ",CJ,Malespin,,727,"Malespin,CJ","MALESPIN,CJ",Union,UNI,1064-17946,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Beacham,Jack",Jack,Beacham,,727,"Beacham,Jack","BEACHAM,JACK",Union,UNI,1064-9496,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Gioioso,Gino",Gino,Gioioso,,727,"Gioioso,Gino","GIOIOSO,GINO",Union,UNI,1064-17949,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"White,Jay",Jay,White,,727,"White,Jay","WHITE,JAY",Union,UNI,1064-11610,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Ayala,Jake",Jake,Ayala,,727,"Ayala,Jake","AYALA,JAKE",Union,UNI,1064-11579,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Anderson,Will",Will,Anderson,,727,"Anderson,Will","ANDERSON,WILL",Union,UNI,1064-17951,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Pileggi,Francesco",Francesco,Pileggi,,727,"Pileggi,Francesco","PILEGGI,FRANCESCO",Union,UNI,1064-9531,1,0,80,80,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,245,0,0,61.3,1,2,27,1,50.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Flaherty,Declan",Declan,Flaherty,,727,"Flaherty,Declan","FLAHERTY,DECLAN",Union,UNI,1064-9532,1,1,84,84,0,TE,0,0,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Corrigan,Owen",Owen,Corrigan,,727,"Corrigan,Owen","CORRIGAN,OWEN",Union,UNI,1064-9294,1,0,88,88,0,WR,0,0,,,,,,,,,,2,27,1,15,13.5,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Pedrelli,Simon",Simon,Pedrelli,,727,"Pedrelli,Simon","PEDRELLI,SIMON",Union,UNI,1064-11602,1,0,89,89,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Miller,Logan",Logan,Miller,,727,"Miller,Logan","MILLER,LOGAN",Union,UNI,1064-9512,1,1,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Dilone,Alejandro",Alejandro,Dilone,,727,"Dilone,Alejandro","DILONE,ALEJANDRO",Union,UNI,1064-11587,1,0,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Barnes-Pace,Michael",Michael,Barnes-Pace,,727,"Barnes-Pace,Michael","BARNES-PACE,MICHAEL",Union,UNI,1064-9495,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Sherrad Patterson,Sherrad,Patterson,,8398,Sherrad Patterson,"PATTERSON,SHERRAD",Hilbert,HIL,625-1260,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Amir Swanson,Amir,Swanson,,8398,Amir Swanson,"SWANSON,AMIR",Hilbert,HIL,625-1758,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Tommy Jackson,Tommy,Jackson,,8398,Tommy Jackson,"JACKSON,TOMMY",Hilbert,HIL,625-1736,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Amari Wilbon,Amari,Wilbon,,8398,Amari Wilbon,"WILBON,AMARI",Hilbert,HIL,625-1765,1,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Ethan Krog,Ethan,Krog,,8398,Ethan Krog,"KROG,ETHAN",Hilbert,HIL,625-1740,1,0,4,4,0,0,0,0,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Hilbert,Nicholas West,Nicholas,West,,8398,Nicholas West,"WEST,NICHOLAS",Hilbert,HIL,625-1435,1,0,5,5,0,0,0,0,,,,,,,,,,1,15,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
